Date,Open,High,Low,Close,Volume,Ticker,CountryCode,Name,Exchange,Sector
06/28/2024,"1,751.00","1,775.00","1,729.90","1,775.00","2,338,867",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
06/27/2024,"1,737.40","1,759.30","1,737.40","1,750.00","2,413,527",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
06/26/2024,"1,736.20","1,798.00","1,732.10","1,754.90","3,093,960",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
06/25/2024,"1,761.30","1,762.10","1,725.20","1,750.10","2,154,960",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
06/24/2024,"1,773.40","1,796.90","1,755.70","1,770.00","2,319,504",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
06/21/2024,"1,805.80","1,814.00","1,761.00","1,777.50","7,102,212",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
06/19/2024,"1,802.80","1,814.00","1,799.00","1,806.00","2,612,343",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
06/18/2024,"1,770.00","1,815.00","1,761.00","1,806.00","2,159,694",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
06/17/2024,"1,757.80","1,780.00","1,749.80","1,770.00","2,631,956",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
06/14/2024,"1,745.00","1,770.00","1,735.20","1,770.00","2,127,304",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
06/13/2024,"1,749.30","1,779.00","1,745.00","1,745.00","3,368,973",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
06/12/2024,"1,760.40","1,773.90","1,730.00","1,760.00","4,507,058",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
06/11/2024,"1,799.00","1,820.00","1,753.90","1,755.00","3,530,733",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
06/10/2024,"1,780.00","1,810.00","1,780.00","1,799.00","3,124,756",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
06/07/2024,"1,789.00","1,820.00","1,774.80","1,786.80","3,920,632",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
06/06/2024,"1,740.00","1,789.00","1,722.00","1,789.00","3,288,043",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
06/05/2024,"1,756.40","1,774.90","1,732.00","1,740.50","4,442,349",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
06/04/2024,"1,755.30","1,765.60","1,724.00","1,756.40","3,897,044",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
06/03/2024,"1,761.90","1,767.00","1,713.50","1,767.00","8,797,560",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
05/31/2024,"1,800.00","1,800.00","1,723.90","1,723.90","17,626,119",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
05/30/2024,"1,800.00","1,820.00","1,730.10","1,795.00","4,656,700",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
05/29/2024,"1,825.00","1,825.00","1,789.50","1,800.00","6,238,621",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
05/28/2024,"1,877.80","1,877.80","1,815.10","1,828.10","7,154,793",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
05/27/2024,"1,878.80","1,879.00","1,847.40","1,867.30","1,792,274",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
05/24/2024,"1,870.00","1,894.50","1,846.90","1,862.30","6,936,664",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
05/23/2024,"1,844.50","1,880.30","1,844.50","1,875.00","5,946,443",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
05/22/2024,"1,844.00","1,855.40","1,801.00","1,845.00","6,340,216",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
05/20/2024,"1,818.40","1,844.90","1,808.40","1,844.90","4,074,453",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
05/17/2024,"1,790.00","1,825.00","1,780.00","1,800.40","3,987,637",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
05/16/2024,"1,786.30","1,818.00","1,775.70","1,790.00","6,681,553",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
05/15/2024,"1,778.90","1,814.90","1,765.00","1,799.00","11,886,150",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
05/14/2024,"1,701.00","1,773.00","1,701.00","1,765.00","4,238,249",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
05/13/2024,"1,719.00","1,755.00","1,699.30","1,747.00","2,544,219",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
05/10/2024,"1,749.00","1,760.00","1,706.00","1,726.00","2,303,495",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
05/09/2024,"1,755.00","1,789.00","1,720.20","1,749.00","3,906,864",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
05/08/2024,"1,716.10","1,759.00","1,703.60","1,755.00","4,664,009",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
05/07/2024,"1,680.00","1,716.10","1,679.50","1,716.10","2,556,819",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
05/06/2024,"1,694.90","1,695.30","1,648.00","1,680.10","1,451,522",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
05/03/2024,"1,659.00","1,696.60","1,646.90","1,695.30","4,442,285",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
05/02/2024,"1,647.00","1,659.00","1,625.40","1,655.00","2,300,540",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
04/30/2024,"1,670.00","1,670.40","1,637.70","1,645.10","4,239,095",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
04/29/2024,"1,617.00","1,670.10","1,617.00","1,670.00","7,234,760",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
04/26/2024,"1,604.30","1,618.00","1,595.00","1,618.00","5,595,442",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
04/25/2024,"1,616.20","1,616.20","1,585.00","1,595.00","4,097,828",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
04/24/2024,"1,649.00","1,649.00","1,607.20","1,616.00","2,902,305",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
04/23/2024,"1,636.00","1,655.20","1,617.80","1,630.00","12,206,810",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
04/22/2024,"1,621.20","1,648.00","1,620.00","1,645.10","2,703,752",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
04/19/2024,"1,650.00","1,650.00","1,615.20","1,621.00","1,373,533",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
04/18/2024,"1,647.10","1,660.00","1,623.00","1,650.00","5,058,631",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
04/17/2024,"1,612.90","1,647.00","1,612.90","1,647.00","4,312,048",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
04/16/2024,"1,621.90","1,623.00","1,581.50","1,605.00","4,368,668",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
04/15/2024,"1,660.00","1,674.80","1,615.10","1,615.10","4,158,828",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
04/12/2024,"1,698.90","1,700.00","1,643.70","1,659.00","3,014,337",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
04/11/2024,"1,674.70","1,699.00","1,664.90","1,699.00","4,832,096",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
04/10/2024,"1,657.00","1,680.00","1,654.40","1,665.00","5,545,645",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
04/09/2024,"1,651.70","1,672.80","1,638.00","1,657.00","5,379,254",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
04/08/2024,"1,660.30","1,669.90","1,630.10","1,651.00","4,134,876",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
04/05/2024,"1,688.60","1,688.70","1,645.00","1,645.00","2,376,042",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
04/04/2024,"1,700.00","1,700.00","1,671.60","1,676.00","3,238,089",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
04/03/2024,"1,710.00","1,722.90","1,690.00","1,690.00","2,968,370",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
04/02/2024,"1,723.50","1,725.00","1,691.20","1,710.00","2,030,624",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
04/01/2024,"1,720.00","1,728.50","1,700.00","1,715.00","1,917,268",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
03/28/2024,"1,686.00","1,720.00","1,686.00","1,700.00","3,353,417",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
03/27/2024,"1,686.00","1,694.00","1,670.00","1,685.00","2,970,399",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
03/26/2024,"1,676.30","1,686.70","1,662.10","1,668.00","3,736,074",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
03/25/2024,"1,689.00","1,690.00","1,656.00","1,672.00","2,974,793",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
03/22/2024,"1,679.80","1,705.00","1,660.90","1,689.00","4,746,530",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
03/21/2024,"1,697.90","1,710.00","1,672.00","1,685.00","5,629,094",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
03/20/2024,"1,686.60","1,698.00","1,665.40","1,698.00","2,089,902",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
03/19/2024,"1,710.00","1,710.00","1,670.00","1,670.00","2,211,872",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
03/18/2024,"1,695.00","1,712.00","1,693.90","1,710.00","3,093,485",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
03/15/2024,"1,690.60","1,707.00","1,686.50","1,695.00","7,386,289",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
03/14/2024,"1,710.00","1,710.00","1,677.30","1,690.00","7,459,432",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
03/13/2024,"1,720.00","1,730.00","1,690.10","1,690.10","3,399,300",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
03/12/2024,"1,680.00","1,719.00","1,669.80","1,719.00","4,467,293",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
03/11/2024,"1,699.00","1,699.00","1,630.20","1,672.70","2,286,941",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
03/08/2024,"1,680.00","1,703.00","1,661.00","1,669.00","3,227,946",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
03/07/2024,"1,662.10","1,679.50","1,642.00","1,670.00","4,820,854",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
03/06/2024,"1,650.10","1,690.00","1,633.00","1,660.00","7,404,918",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
03/05/2024,"1,695.00","1,695.00","1,610.00","1,627.00","5,334,816",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
03/04/2024,"1,707.00","1,710.00","1,666.30","1,673.10","2,633,115",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
03/01/2024,"1,735.00","1,750.70","1,701.00","1,707.00","1,556,561",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
02/29/2024,"1,729.00","1,750.00","1,719.10","1,735.00","6,408,083",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
02/28/2024,"1,701.00","1,734.60","1,701.00","1,710.00","1,419,503",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
02/27/2024,"1,705.00","1,722.10","1,690.10","1,719.00","1,708,262",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
02/26/2024,"1,703.10","1,718.00","1,687.00","1,705.00","774,94",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
02/23/2024,"1,715.00","1,734.00","1,695.00","1,695.00","2,255,535",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
02/22/2024,"1,740.10","1,758.50","1,685.00","1,734.00","3,813,579",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
02/21/2024,"1,793.00","1,793.00","1,720.60","1,738.00","3,956,030",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
02/20/2024,"1,750.00","1,794.00","1,750.00","1,794.00","1,732,142",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
02/19/2024,"1,766.00","1,780.50","1,739.90","1,780.00","1,727,233",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
02/16/2024,"1,696.80","1,779.90","1,696.50","1,765.00","1,709,659",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
02/15/2024,"1,650.00","1,699.00","1,649.30","1,699.00","1,354,053",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
02/14/2024,"1,609.50","1,644.00","1,605.20","1,644.00","5,816,945",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
02/13/2024,"1,631.00","1,644.10","1,601.00","1,605.00","1,895,152",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
02/12/2024,"1,665.90","1,686.00","1,630.00","1,633.00","1,579,877",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
02/09/2024,"1,660.00","1,666.90","1,630.00","1,666.50","1,654,388",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
02/08/2024,"1,665.20","1,669.90","1,633.10","1,645.00","1,303,388",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
02/07/2024,"1,659.20","1,679.80","1,650.00","1,654.90","3,875,356",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
02/06/2024,"1,700.00","1,715.00","1,660.00","1,660.00","1,633,351",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
02/05/2024,"1,697.00","1,727.90","1,674.00","1,700.00","1,848,491",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
02/02/2024,"1,650.00","1,680.00","1,650.00","1,680.00","2,099,803",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
02/01/2024,"1,644.90","1,660.00","1,621.20","1,645.00","2,877,444",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
01/31/2024,"1,580.00","1,624.00","1,570.00","1,618.10","3,525,819",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
01/30/2024,"1,616.00","1,623.20","1,586.10","1,590.00","1,671,380",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
01/29/2024,"1,606.00","1,626.00","1,605.00","1,614.90","1,166,372",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
01/26/2024,"1,589.00","1,615.70","1,575.00","1,600.00","2,991,601",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
01/25/2024,"1,635.00","1,635.00","1,570.10","1,575.00","2,125,840",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
01/24/2024,"1,562.00","1,639.00","1,562.00","1,625.00","2,206,032",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
01/23/2024,"1,560.00","1,583.10","1,535.00","1,562.00","1,371,733",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
01/22/2024,"1,528.00","1,562.20","1,525.00","1,555.00","1,314,431",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
01/19/2024,"1,547.70","1,570.00","1,516.00","1,525.00","4,264,812",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
01/18/2024,"1,587.70","1,587.70","1,516.00","1,516.00","1,901,434",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
01/17/2024,"1,573.80","1,588.00","1,549.30","1,584.00","2,831,638",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
01/16/2024,"1,573.40","1,587.90","1,573.40","1,574.00","2,897,055",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
01/15/2024,"1,590.10","1,595.00","1,577.00","1,589.30","689,524",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
01/12/2024,"1,649.00","1,650.00","1,580.10","1,590.10","1,406,331",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
01/11/2024,"1,635.00","1,669.00","1,622.00","1,635.00","2,189,052",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
01/10/2024,"1,618.10","1,641.40","1,605.00","1,639.00","1,155,356",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
01/09/2024,"1,560.00","1,617.90","1,556.30","1,617.90","3,178,085",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
01/08/2024,"1,555.10","1,583.00","1,551.10","1,556.20","2,039,219",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
01/05/2024,"1,585.00","1,585.10","1,500.00","1,555.00","1,993,505",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
01/04/2024,"1,630.00","1,632.10","1,575.10","1,585.10","2,448,940",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
01/03/2024,"1,667.00","1,667.00","1,610.00","1,630.00","2,386,603",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
01/02/2024,"1,655.00","1,675.00","1,654.80","1,667.00","836,007",CENCOSUD,cl,Cencosud S.A. (CENCOSUD),XSGO,FOOD RETAIL
12/30/2024,85.00,85.00,85.00,85.00,94,CGET,cl,CGE Transmision S.A. (CGET),XSGO,ELECTRIC UTILITIES
12/23/2024,85.00,85.00,85.00,85.00,"333,333",CGET,cl,CGE Transmision S.A. (CGET),XSGO,ELECTRIC UTILITIES
12/16/2024,85.00,85.00,85.00,85.00,"1,931",CGET,cl,CGE Transmision S.A. (CGET),XSGO,ELECTRIC UTILITIES
12/12/2024,85.00,85.00,85.00,85.00,650,CGET,cl,CGE Transmision S.A. (CGET),XSGO,ELECTRIC UTILITIES
11/29/2024,85.00,85.00,85.00,85.00,"459,35",CGET,cl,CGE Transmision S.A. (CGET),XSGO,ELECTRIC UTILITIES
11/28/2024,75.00,75.01,75.00,75.00,"507,055",CGET,cl,CGE Transmision S.A. (CGET),XSGO,ELECTRIC UTILITIES
11/25/2024,82.00,82.00,75.00,75.00,"32,219",CGET,cl,CGE Transmision S.A. (CGET),XSGO,ELECTRIC UTILITIES
11/21/2024,75.00,75.00,75.00,75.00,16,CGET,cl,CGE Transmision S.A. (CGET),XSGO,ELECTRIC UTILITIES
11/11/2024,75.00,75.00,75.00,75.00,"5,552",CGET,cl,CGE Transmision S.A. (CGET),XSGO,ELECTRIC UTILITIES
10/28/2024,75.00,75.00,75.00,75.00,"5,399",CGET,cl,CGE Transmision S.A. (CGET),XSGO,ELECTRIC UTILITIES
10/24/2024,78.51,78.51,75.00,75.00,"81,919",CGET,cl,CGE Transmision S.A. (CGET),XSGO,ELECTRIC UTILITIES
10/15/2024,75.00,75.00,75.00,75.00,"1,16",CGET,cl,CGE Transmision S.A. (CGET),XSGO,ELECTRIC UTILITIES
10/04/2024,75.00,75.00,75.00,75.00,"5,643",CGET,cl,CGE Transmision S.A. (CGET),XSGO,ELECTRIC UTILITIES
09/27/2024,75.00,75.00,75.00,75.00,128,CGET,cl,CGE Transmision S.A. (CGET),XSGO,ELECTRIC UTILITIES
09/25/2024,77.61,77.61,75.00,75.00,"24,319",CGET,cl,CGE Transmision S.A. (CGET),XSGO,ELECTRIC UTILITIES
